Date,Series ID,WPI Value,Location,Sector,Industry
2010-03-01,A2608929K,103.2,Victoria,Private and Public,All industries
2010-06-01,A2608929K,103.7,Victoria,Private and Public,All industries
2010-09-01,A2608929K,105.3,Victoria,Private and Public,All industries
2010-12-01,A2608929K,106.2,Victoria,Private and Public,All industries
2011-03-01,A2608929K,107.2,Victoria,Private and Public,All industries
2011-06-01,A2608929K,107.9,Victoria,Private and Public,All industries
2011-09-01,A2608929K,109.0,Victoria,Private and Public,All industries
2011-12-01,A2608929K,110.0,Victoria,Private and Public,All industries
2012-03-01,A2608929K,110.8,Victoria,Private and Public,All industries
2012-06-01,A2608929K,111.7,Victoria,Private and Public,All industries
2012-09-01,A2608929K,112.8,Victoria,Private and Public,All industries
2012-12-01,A2608929K,113.9,Victoria,Private and Public,All industries
2013-03-01,A2608929K,114.4,Victoria,Private and Public,All industries
2013-06-01,A2608929K,115.0,Victoria,Private and Public,All industries
2013-09-01,A2608929K,116.1,Victoria,Private and Public,All industries
2013-12-01,A2608929K,116.7,Victoria,Private and Public,All industries
2014-03-01,A2608929K,117.5,Victoria,Private and Public,All industries
2014-06-01,A2608929K,118.2,Victoria,Private and Public,All industries
2014-09-01,A2608929K,119.2,Victoria,Private and Public,All industries
2014-12-01,A2608929K,120.0,Victoria,Private and Public,All industries
2015-03-01,A2608929K,120.5,Victoria,Private and Public,All industries
2015-06-01,A2608929K,121.3,Victoria,Private and Public,All industries
2015-09-01,A2608929K,122.3,Victoria,Private and Public,All industries
2015-12-01,A2608929K,122.9,Victoria,Private and Public,All industries
2016-03-01,A2608929K,123.4,Victoria,Private and Public,All industries
2016-06-01,A2608929K,123.9,Victoria,Private and Public,All industries
2016-09-01,A2608929K,124.7,Victoria,Private and Public,All industries
2016-12-01,A2608929K,125.2,Victoria,Private and Public,All industries
2017-03-01,A2608929K,125.9,Victoria,Private and Public,All industries
2017-06-01,A2608929K,126.4,Victoria,Private and Public,All industries
2017-09-01,A2608929K,127.4,Victoria,Private and Public,All industries
2017-12-01,A2608929K,128.2,Victoria,Private and Public,All industries
2018-03-01,A2608929K,128.8,Victoria,Private and Public,All industries
2018-06-01,A2608929K,129.5,Victoria,Private and Public,All industries
2018-09-01,A2608929K,130.6,Victoria,Private and Public,All industries
2018-12-01,A2608929K,131.6,Victoria,Private and Public,All industries
2019-03-01,A2608929K,132.3,Victoria,Private and Public,All industries
2019-06-01,A2608929K,133.2,Victoria,Private and Public,All industries
2019-09-01,A2608929K,134.2,Victoria,Private and Public,All industries
2019-12-01,A2608929K,135.1,Victoria,Private and Public,All industries
2020-03-01,A2608929K,135.6,Victoria,Private and Public,All industries
2020-06-01,A2608929K,135.5,Victoria,Private and Public,All industries
2020-09-01,A2608929K,135.8,Victoria,Private and Public,All industries
2020-12-01,A2608929K,136.8,Victoria,Private and Public,All industries
2021-03-01,A2608929K,137.6,Victoria,Private and Public,All industries
2021-06-01,A2608929K,138.0,Victoria,Private and Public,All industries
2021-09-01,A2608929K,139.2,Victoria,Private and Public,All industries
2021-12-01,A2608929K,139.9,Victoria,Private and Public,All industries
2022-03-01,A2608929K,140.7,Victoria,Private and Public,All industries
2022-06-01,A2608929K,141.5,Victoria,Private and Public,All industries
2022-09-01,A2608929K,143.5,Victoria,Private and Public,All industries
2022-12-01,A2608929K,144.6,Victoria,Private and Public,All industries
2023-03-01,A2608929K,145.6,Victoria,Private and Public,All industries
1997-09-01,A2600949X,66.6,Queensland,Private and Public,All industries
1997-12-01,A2600949X,67.2,Queensland,Private and Public,All industries
1998-03-01,A2600949X,67.7,Queensland,Private and Public,All industries
1998-06-01,A2600949X,68.0,Queensland,Private and Public,All industries
1998-09-01,A2600949X,68.8,Queensland,Private and Public,All industries
1998-12-01,A2600949X,69.2,Queensland,Private and Public,All industries
1999-03-01,A2600949X,69.7,Queensland,Private and Public,All industries
1999-06-01,A2600949X,70.0,Queensland,Private and Public,All industries
1999-09-01,A2600949X,70.8,Queensland,Private and Public,All industries
1999-12-01,A2600949X,71.3,Queensland,Private and Public,All industries
2000-03-01,A2600949X,71.7,Queensland,Private and Public,All industries
2000-06-01,A2600949X,71.9,Queensland,Private and Public,All industries
2000-09-01,A2600949X,72.6,Queensland,Private and Public,All industries
2000-12-01,A2600949X,73.5,Queensland,Private and Public,All industries
2001-03-01,A2600949X,74.0,Queensland,Private and Public,All industries
2001-06-01,A2600949X,74.5,Queensland,Private and Public,All industries
2001-09-01,A2600949X,75.3,Queensland,Private and Public,All industries
2001-12-01,A2600949X,75.8,Queensland,Private and Public,All industries
2002-03-01,A2600949X,76.3,Queensland,Private and Public,All industries
2002-06-01,A2600949X,76.7,Queensland,Private and Public,All industries
2002-09-01,A2600949X,77.5,Queensland,Private and Public,All industries
2002-12-01,A2600949X,78.2,Queensland,Private and Public,All industries
2003-03-01,A2600949X,78.8,Queensland,Private and Public,All industries
2003-06-01,A2600949X,79.2,Queensland,Private and Public,All industries
2003-09-01,A2600949X,80.1,Queensland,Private and Public,All industries
2003-12-01,A2600949X,81.0,Queensland,Private and Public,All industries
2004-03-01,A2600949X,81.8,Queensland,Private and Public,All industries
2004-06-01,A2600949X,82.2,Queensland,Private and Public,All industries
2004-09-01,A2600949X,83.2,Queensland,Private and Public,All industries
2004-12-01,A2600949X,84.1,Queensland,Private and Public,All industries
2005-03-01,A2600949X,84.8,Queensland,Private and Public,All industries
2005-06-01,A2600949X,85.3,Queensland,Private and Public,All industries
2005-09-01,A2600949X,86.6,Queensland,Private and Public,All industries
2005-12-01,A2600949X,87.7,Queensland,Private and Public,All industries
2006-03-01,A2600949X,88.7,Queensland,Private and Public,All industries
2006-06-01,A2600949X,89.4,Queensland,Private and Public,All industries
2006-09-01,A2600949X,90.5,Queensland,Private and Public,All industries
2006-12-01,A2600949X,91.7,Queensland,Private and Public,All industries
2007-03-01,A2600949X,92.7,Queensland,Private and Public,All industries
2007-06-01,A2600949X,93.5,Queensland,Private and Public,All industries
2007-09-01,A2600949X,94.6,Queensland,Private and Public,All industries
2007-12-01,A2600949X,95.7,Queensland,Private and Public,All industries
2008-03-01,A2600949X,96.5,Queensland,Private and Public,All industries
2008-06-01,A2600949X,97.1,Queensland,Private and Public,All industries
2008-09-01,A2600949X,98.6,Queensland,Private and Public,All industries
2008-12-01,A2600949X,99.6,Queensland,Private and Public,All industries
2009-03-01,A2600949X,100.6,Queensland,Private and Public,All industries
2009-06-01,A2600949X,101.1,Queensland,Private and Public,All industries
2009-09-01,A2600949X,102.1,Queensland,Private and Public,All industries
2009-12-01,A2600949X,102.8,Queensland,Private and Public,All industries
2010-03-01,A2600949X,103.7,Queensland,Private and Public,All industries
2010-06-01,A2600949X,104.4,Queensland,Private and Public,All industries
2010-09-01,A2600949X,106.1,Queensland,Private and Public,All industries
2010-12-01,A2600949X,107.1,Queensland,Private and Public,All industries
2011-03-01,A2600949X,107.7,Queensland,Private and Public,All industries
2011-06-01,A2600949X,108.4,Queensland,Private and Public,All industries
2011-09-01,A2600949X,110.0,Queensland,Private and Public,All industries
2011-12-01,A2600949X,111.0,Queensland,Private and Public,All industries
2012-03-01,A2600949X,111.7,Queensland,Private and Public,All industries
2012-06-01,A2600949X,112.5,Queensland,Private and Public,All industries
2012-09-01,A2600949X,113.6,Queensland,Private and Public,All industries
2012-12-01,A2600949X,114.4,Queensland,Private and Public,All industries
2013-03-01,A2600949X,115.1,Queensland,Private and Public,All industries
2013-06-01,A2600949X,115.6,Queensland,Private and Public,All industries
2013-09-01,A2600949X,116.7,Queensland,Private and Public,All industries
2013-12-01,A2600949X,117.3,Queensland,Private and Public,All industries
2014-03-01,A2600949X,118.1,Queensland,Private and Public,All industries
2014-06-01,A2600949X,118.6,Queensland,Private and Public,All industries
2014-09-01,A2600949X,119.6,Queensland,Private and Public,All industries
2014-12-01,A2600949X,120.3,Queensland,Private and Public,All industries
2015-03-01,A2600949X,120.8,Queensland,Private and Public,All industries
2015-06-01,A2600949X,121.1,Queensland,Private and Public,All industries
2015-09-01,A2600949X,122.0,Queensland,Private and Public,All industries
2015-12-01,A2600949X,122.6,Queensland,Private and Public,All industries
2016-03-01,A2600949X,123.1,Queensland,Private and Public,All industries
2016-06-01,A2600949X,123.4,Queensland,Private and Public,All industries
2016-09-01,A2600949X,124.3,Queensland,Private and Public,All industries
2016-12-01,A2600949X,125.0,Queensland,Private and Public,All industries
2017-03-01,A2600949X,125.4,Queensland,Private and Public,All industries
2017-06-01,A2600949X,125.8,Queensland,Private and Public,All industries
2017-09-01,A2600949X,127.0,Queensland,Private and Public,All industries
2017-12-01,A2600949X,127.7,Queensland,Private and Public,All industries
2018-03-01,A2600949X,128.1,Queensland,Private and Public,All industries
2018-06-01,A2600949X,128.6,Queensland,Private and Public,All industries
2018-09-01,A2600949X,129.9,Queensland,Private and Public,All industries
2018-12-01,A2600949X,130.6,Queensland,Private and Public,All industries
2019-03-01,A2600949X,131.1,Queensland,Private and Public,All industries
2019-06-01,A2600949X,131.5,Queensland,Private and Public,All industries
2019-09-01,A2600949X,132.6,Queensland,Private and Public,All industries
2019-12-01,A2600949X,133.0,Queensland,Private and Public,All industries
2020-03-01,A2600949X,133.8,Queensland,Private and Public,All industries
2020-06-01,A2600949X,133.8,Queensland,Private and Public,All industries
2020-09-01,A2600949X,134.6,Queensland,Private and Public,All industries
2020-12-01,A2600949X,135.1,Queensland,Private and Public,All industries
2021-03-01,A2600949X,135.7,Queensland,Private and Public,All industries
2021-06-01,A2600949X,136.1,Queensland,Private and Public,All industries
2021-09-01,A2600949X,137.3,Queensland,Private and Public,All industries
2021-12-01,A2600949X,138.4,Queensland,Private and Public,All industries
2022-03-01,A2600949X,139.1,Queensland,Private and Public,All industries
2022-06-01,A2600949X,140.1,Queensland,Private and Public,All industries
2022-09-01,A2600949X,142.0,Queensland,Private and Public,All industries
2022-12-01,A2600949X,143.1,Queensland,Private and Public,All industries
2023-03-01,A2600949X,144.3,Queensland,Private and Public,All industries
1997-09-01,A2610259A,66.9,South Australia,Private and Public,All industries
1997-12-01,A2610259A,67.4,South Australia,Private and Public,All industries
1998-03-01,A2610259A,67.8,South Australia,Private and Public,All industries
1998-06-01,A2610259A,68.1,South Australia,Private and Public,All industries
1998-09-01,A2610259A,69.0,South Australia,Private and Public,All industries
1998-12-01,A2610259A,69.4,South Australia,Private and Public,All industries
1999-03-01,A2610259A,69.9,South Australia,Private and Public,All industries
1999-06-01,A2610259A,70.0,South Australia,Private and Public,All industries
1999-09-01,A2610259A,70.8,South Australia,Private and Public,All industries
1999-12-01,A2610259A,71.4,South Australia,Private and Public,All industries
2000-03-01,A2610259A,71.8,South Australia,Private and Public,All industries
2000-06-01,A2610259A,72.3,South Australia,Private and Public,All industries
2000-09-01,A2610259A,73.0,South Australia,Private and Public,All industries
2000-12-01,A2610259A,73.6,South Australia,Private and Public,All industries
2001-03-01,A2610259A,74.3,South Australia,Private and Public,All industries
2001-06-01,A2610259A,74.6,South Australia,Private and Public,All industries
2001-09-01,A2610259A,75.3,South Australia,Private and Public,All industries
2001-12-01,A2610259A,76.2,South Australia,Private and Public,All industries
2002-03-01,A2610259A,76.7,South Australia,Private and Public,All industries
2002-06-01,A2610259A,77.0,South Australia,Private and Public,All industries
2002-09-01,A2610259A,78.1,South Australia,Private and Public,All industries
2002-12-01,A2610259A,79.2,South Australia,Private and Public,All industries
2003-03-01,A2610259A,79.6,South Australia,Private and Public,All industries
2003-06-01,A2610259A,80.0,South Australia,Private and Public,All industries
2003-09-01,A2610259A,81.3,South Australia,Private and Public,All industries
2003-12-01,A2610259A,82.3,South Australia,Private and Public,All industries
2004-03-01,A2610259A,82.8,South Australia,Private and Public,All industries
2004-06-01,A2610259A,83.0,South Australia,Private and Public,All industries
2004-09-01,A2610259A,84.0,South Australia,Private and Public,All industries
2004-12-01,A2610259A,85.1,South Australia,Private and Public,All industries
2005-03-01,A2610259A,85.7,South Australia,Private and Public,All industries
2005-06-01,A2610259A,86.1,South Australia,Private and Public,All industries
2005-09-01,A2610259A,87.2,South Australia,Private and Public,All industries
2005-12-01,A2610259A,88.2,South Australia,Private and Public,All industries
2006-03-01,A2610259A,88.8,South Australia,Private and Public,All industries
2006-06-01,A2610259A,89.3,South Australia,Private and Public,All industries
2006-09-01,A2610259A,90.4,South Australia,Private and Public,All industries
2006-12-01,A2610259A,91.5,South Australia,Private and Public,All industries
2007-03-01,A2610259A,92.6,South Australia,Private and Public,All industries
2007-06-01,A2610259A,93.1,South Australia,Private and Public,All industries
2007-09-01,A2610259A,94.8,South Australia,Private and Public,All industries
