country_code,country_name,frequency,methodology,measure,unit_measure,expenditure,adjustment,transform,period,value,base_period,series_key
G20,G20,M,N,CPI,PA,_T,N,GY,2015-11,2.458862,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-12,2.420743,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-01,2.556915,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-02,2.358846,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-03,2.198364,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-04,2.199893,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-05,2.184722,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-06,2.162636,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-07,2.132667,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-08,2.024292,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-09,2.158182,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-10,2.211035,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-11,2.181337,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2016-12,2.269125,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-01,2.585288,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-02,2.470845,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-03,2.332288,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-04,2.368852,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-05,2.18645,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-06,2.063629,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-07,2.053243,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-08,2.287878,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-09,2.37624,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-10,2.332719,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-11,2.492068,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2017-12,2.465758,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-01,2.674857,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-02,2.885159,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-03,2.764701,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-04,2.695478,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-05,2.88836,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-06,3.101868,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-07,3.432864,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-08,3.498525,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-09,3.615684,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-10,3.798064,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-11,3.463746,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2018-12,3.270392,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-01,3.164,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-02,3.176302,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-03,3.532746,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-04,3.800524,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-05,3.733872,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-06,3.537703,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-07,3.342484,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-08,3.29811,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-09,3.168355,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-10,3.268747,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-11,3.700271,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2019-12,3.991036,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-01,4.064606,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-02,3.875387,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-03,3.222129,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-04,2.435303,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-05,2.1148,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-06,2.352982,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-07,2.449409,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-08,2.539754,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-09,2.403901,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-10,2.211924,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-11,1.986116,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2020-12,2.019366,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-01,2.175706,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-02,2.413962,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-03,3.086776,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-04,3.764479,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-05,4.28875,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-06,4.395813,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-07,4.523116,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-08,4.434379,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-09,4.586928,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-10,5.213959,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-11,5.849686,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2021-12,6.116239,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-01,6.448158,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-02,6.768061,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-03,7.889353,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-04,8.512401,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-05,8.845308,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-06,9.233652,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-07,9.195208,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-08,9.171371,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-09,9.481356,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-10,9.410877,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-11,8.974793,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2022-12,8.478861,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-01,8.431634,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-02,8.035616,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-03,6.936593,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-04,6.476716,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-05,5.946219,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-06,5.560704,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-07,5.935591,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-08,6.456074,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-09,6.289442,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-10,5.917751,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-11,6.041808,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2023-12,6.828426,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-01,6.683102,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-02,7.117812,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-03,7.034162,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-04,6.991996,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-05,7.088699,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-06,6.899809,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-07,6.611352,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-08,6.129466,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-09,5.86718,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-10,5.80465,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-11,5.554881,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2024-12,4.92243,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-01,4.751687,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-02,4.179879,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-03,4.111696,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-04,3.998585,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-05,3.834886,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-06,3.841804,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-07,3.744983,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-08,3.657673,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-09,3.671516,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-11,3.525089,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2025-12,3.457006,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2026-01,3.300934,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2026-02,3.575269,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2026-03,3.865398,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2026-04,4.117494,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2026-05,4.324424,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2026-06,4.056039,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2026-07,3.891396,,G20.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-01,0.5934491,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-02,0.6485484,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-03,0.694124,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-04,0.5542037,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-05,0.6864201,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-06,0.6977863,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-07,0.6842759,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-08,0.6697032,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-09,0.5326623,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-10,0.6780346,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-11,0.8035205,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2015-12,0.950911,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-01,1.27715,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-02,1.060531,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-03,0.9360791,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-04,0.9523739,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-05,0.924161,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-06,0.9993901,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-07,0.9872009,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-08,1.04991,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-09,1.288823,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-10,1.452238,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-11,1.547191,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2016-12,1.875377,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-01,2.352355,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-02,2.541037,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-03,2.349847,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-04,2.388367,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-05,2.16392,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-06,1.978545,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-07,2.015321,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-08,2.232367,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-09,2.366577,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-10,2.225943,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-11,2.413985,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2017-12,2.344555,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-01,2.19702,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-02,2.212928,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-03,2.281662,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-04,2.264936,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-05,2.601681,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-06,2.775435,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-07,2.874402,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-08,2.874859,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-09,2.894414,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-10,3.079072,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-11,2.676367,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2018-12,2.365469,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-01,2.091171,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-02,2.073522,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-03,2.263722,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-04,2.463241,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-05,2.24306,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-06,2.070374,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-07,2.137129,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-08,1.955397,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-09,1.670261,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-10,1.644008,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-11,1.888812,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2019-12,2.153179,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-01,2.36317,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-02,2.25042,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-03,1.738942,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-04,0.8383664,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-05,0.7055882,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-06,1.043672,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-07,1.132158,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-08,1.206628,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-09,1.245015,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-10,1.139012,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-11,1.16729,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2020-12,1.219539,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-01,1.56447,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-02,1.746491,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-03,2.384285,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-04,3.313922,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-05,3.797513,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-06,4.012404,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-07,4.210643,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-08,4.33045,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-09,4.580333,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-10,5.199859,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-11,5.806115,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2021-12,6.482686,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-01,7.085182,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-02,7.671588,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-03,8.64625,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-04,9.08762,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-05,9.578816,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-06,10.20132,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-07,10.17275,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-08,10.18452,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-09,10.44644,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-10,10.5604,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-11,10.17308,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2022-12,9.304311,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-01,9.094258,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-02,8.76812,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-03,7.718062,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-04,7.341786,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-05,6.499587,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-06,5.704361,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-07,5.942982,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-08,6.502768,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-09,6.371587,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-10,5.777645,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-11,5.588343,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2023-12,5.794059,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2024-01,5.504272,,OECD.M.N.CPI.PA._T.N.GY
OECD,OECD,M,N,CPI,PA,_T,N,GY,2024-02,5.514871,,OECD.M.N.CPI.PA._T.N.GY
